"","x"
"1722","2 Men Arrested In Connection With Murder Of Journalist In Northern Ireland
https://t.co/neb8IgilHk"
"1723","2 Avon #Park Middle #School girls charged with #murder plot to #kill 9 - Apr 20 @ 4:51 AM ET  https://t.co/CANB7IwcP1"
"1724","Murder most fowl #TakeAMovieToBrunch"
"1725","Watching how to get away with murder for the first time"
"1726","Quick News: Murder, Moon, Love, Barb, Wick - Dark Horizons https://t.co/z3DoLPigPR https://t.co/MU3woqNeHs"
"1727","I’ve seen the crime scene from my own brother murder... shit place in my head but I can’t even talk about it"
"1728","""Two men have been arrested in connection with the murder of Lyra McKee""  https://t.co/tWC8zrOjUq"
"1729","Two men aged 18 and 19 arrested over murder of journalist Lyra McKee in Northern Ireland https://t.co/m5M8Ap1qCD via @abcnews"
"1730","""WOW how sad is it that we care more about a burned church then homelessness, Flint, world hunger, etc"" ARE THE SAM… https://t.co/U2WtDgZgSF"
"1731","murder of Kashoggi...MBS Is a major player in Trump and Kushner being able to pay off personal debt!
4) Emoluments… https://t.co/XO20IxliG0"
"1732","Two arrested in connection to murder of journalist Lyra McKee in Northern Ireland. https://t.co/HwtzdO1qzV via @SBSNews"
"1733","via @PerilofAfrica Northern Ireland police arrest two over murder of journalist https://t.co/Qx3PjcSrgR Reuters Wor… https://t.co/4wCLJOUIpJ"
"1734","@cnn must fire @AprilDRyan for calling for the murder of @PressSec"
"1735","@Smylee_face @TheRealQubort @schammy @ScottPresler @SenatorRomney @realDonaldTrump Funny to me these people digging… https://t.co/7sys2I7OQv"
"1736","@JBiscuit4Trees @_sarim_ Nothing like an attempted murder charge. Sounds like a great idea."
"1737","kabru around other people: please do not murder I despise that kind of violence
kabru around laius: im going to fucking guy you"
"1738","#NEWS Two teenagers have been arrested under the terrorism act following the murder of a journalist in Northern Ire… https://t.co/7bzheISEQU"
"1739","It was a nice party until someone was murdered. I plan to solve the mystery when I #win the #giveaway for Murder At… https://t.co/v0d8ocXFmv"
"1740","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer (TMZ) https://t.co/t42DseyCYS"
"1741","@AlexW8702 @Lead1225 I did not say whether I was pro-life. I was merely clarifying the term.

However, I am pro-lif… https://t.co/zPF4BIGAJf"
"1742","Two men arrested in connection with murder of Lyra McKee https://t.co/353xztET2O"
"1743","@johncardillo @1RealLawrence Attempted murder, lock his a** up! Bet he’s an illegal too!"
"1744","FREEDOM OUTPOST broadcast: Florida ""Republicans"" Are Apparently OK Supporting Pro-Baby Murder &amp; Corrupt Sheriff - F… https://t.co/hSnfsewLQn"
"1745","@KatiaforJesus @DrCollins10 Only Islam, which has been an insane rape and murder cult since Mohammed crawled out of… https://t.co/dqpnqUJqB7"
"1746","Yo kid screaming bloody murder outta nowhere in the middle of the night just for you to stumble in that bitch half… https://t.co/iRmJJ3ud93"
"1747","@TerryMatier @gjiminy @DeboraLG5 @JoeZabinski @Ilhan And they were from Saudi Arabia and what are we doing about th… https://t.co/2YzT8QN5LX"
"1748","Two teenagers arrested in connection with murder of Lyra McKee @CNN https://t.co/9EoDHhfauZ"
"1749","@PPact And taxpayers have the right for you not to spend OUR money to murder babies because  some woman to ignorant… https://t.co/KRpmbORTsL"
"1750","3 more charged in connection to Holland teen's murder: https://t.co/RAaecmjTUY"
"1751","People who unfollow you on Facebook are going to murder all families."
"1752","Lyra McKee murder: Two teenagers arrested for terror offences after Northern Ireland riots https://t.co/MlC3uiRq4W https://t.co/Xb7GONpNic"
"1753","Two teenagers have been arrested over the murder of a journalist in Northern Ireland, in the latest flare-up of vio… https://t.co/kFzmXRP1Rj"
"1754","Two teenagers arrested in connection with murder of Lyra McKee.  
https://t.co/Es6qOn9Isu"
"1755","One story dominating the front pages this Easter weekend and that is the murder of journalist #LyraMcKee during… https://t.co/K9jP5ex2xj"
"1756","Lyra McKee didn't die in https://t.co/cPYM9OanqR cause She was Irish https://t.co/vKxqznyAPx freedom | Derry Guardi… https://t.co/MGbBC2zfTS"
"1757","An important message to stop the sale and murder of innocent creatures in the wild - sign the petition please to ca… https://t.co/ckLYZtvP4T"
"1758","Aiden Von Grabow is accused of stabbing a woman and keeping a list with names and descriptions of how he's murder t… https://t.co/LUEyPCG5As"
"1759","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer (TMZ) https://t.co/0ZMiLrh13V"
"1760","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer (TMZ) https://t.co/gICFdI6z58"
"1761","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer (TMZ) https://t.co/xq2eITGVeF"
"1762","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer (TMZ) https://t.co/7PUpcZ8pc6"
"1763","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer (TMZ) https://t.co/g5jTxbly7Z"
"1764","@atrupar @ChrisCuomo You can be guilty of conpiracy to commit murder without actually doing the murder.the plan is the crime"
"1765","Teens arrested over murder of journalist Lyra McKee in Northern Ireland
 https://t.co/YIwqE0Cjkd"
"1766","@EricHolder Why would they actually care 2 protect us frm that whn HE PLANS 2 BENEFIT FRM THEIR HELP.

Trump ""is ge… https://t.co/766Q63Okb2"
"1767","@CBSNews This was attempted murder by a weak and pathetic Angry Black male. See @CBSNews, its not that hard to report honestly. 🙂"
"1768","@Robert4787 @SafetyPinDaily And a murder conspiracy"
"1769","Teens arrested over murder of journalist Lyra McKee in Northern Ireland ⁦@abcnews⁩  https://t.co/FhLj4fPmcN"
"1770","Newcastle family still desperate for answers in daughter’s 2001 murder https://t.co/ZABw5UTyRz https://t.co/JLyE1JzEb2"
"1771","hi I’m very drunk and just watched a complication of YouTube reactors reacting to the part of the Star Wars trailer… https://t.co/J2nVp5R8ej"
"1772","@EireSaoradh Guns on streets is no accident its murder, give up your gunman in the name of your organisation if tru… https://t.co/i9tbGKiqem"
"1773","Two Men Arrested in Connection With Murder of Journalist Lyra McKee – Police - Sputnik International https://t.co/Sx3NNRB4ES"
"1774","@spacejackhammer @SilverSpeedo @NYAVGtommy @ericswalwell @eleniagresta @NRA @OliverLNorth Except you're forgetting… https://t.co/CmaPUrgXpg"
"1775","Accidental Presidents, Part 3: How two assassinations torpedoed civil rights in America
If Abraham Lincoln’s assass… https://t.co/dgMWTxWLml"
"1776","@sarugetchuu How to murder a series art design"
"1777","Arkansas man gets 35 years in murder https://t.co/kL7r8Wgvog #crimenews #police https://t.co/ecRzhC0sJJ"
"1778","Ight so....how to get away with murder put a new season on Netflix...I have been watching this show for four hours… https://t.co/QB2OGgSvYG"
"1779","20th April 2017: The National LGBT Federation (NXF) stage the largest-ever protest outside Dublin's Russian embassy… https://t.co/iFQEDnNos5"
"1780","'A crime of opportunity that escalated': Men, 19 and 20, accused of killing Brisbane doctor are named – as their un… https://t.co/5wGN4n1SEg"
"1781","2 men 18 and 19 arrested for the murder in Derry. As they are not charged yet I won't assume. But I can't understan… https://t.co/VYrbKtB9iR"
"1782","Hosted By MFrazz: Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer https://t.co/gV2tGZROPF"
"1783","@mpj214 @LiveAction Murder is not a choice. As a society we must help free those trapped in the web of lies that ab… https://t.co/L98Kty9Zb7"
"1784","Northern Ireland police arrest two over murder of journalist https://t.co/wBdg8D31Jr"
"1785","Danville double-murder trial #Day 3  #Case puts focus on alleged use of car - Apr 20 @ 4:11 AM ET  https://t.co/u4bYMwN3JQ"
"1786","Just read HONOR LAND, new release fr RSGuthrie's Sheriff Pruett Mystery Series. Suspense/intrigue/tears &amp; cheers ♥ https://t.co/9DJ4g6zifE …"
"1787","The Murder Of Dr. Martin Luther King Jr - Part 1 - Dick Gregory and Stev... https://t.co/8OIpr9lA0M via @YouTube"
"1788","@b4loma The only way to get Dante to chance you at least with a murder intention is playing nocturne, we all should be grateful"
"1789","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer https://t.co/7A1uHkFPwj"
"1790","@RootsOfCombat How did this man ever murder anyone?"
"1791","Is the londonderry murder anti gay? — To my knowledge, a young female journalist, Lyra McKee, was killed while cove… https://t.co/OC222kBlB4"
"1792","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer https://t.co/c997labkGZ"
"1793","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer https://t.co/GRkyzHxW6u"
"1794","God I wanna fucking murder you."
"1795","The Good Friday Agreement is older than those 2 men who have been arrested in connection with the murder of Lyra Mc… https://t.co/WABWZEg4sw"
"1796","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer https://t.co/1opPR6Ho4z"
"1797","@KatZamarripa In the movies it's canon that people were conditioned and encouraged to commit murder by the rich as… https://t.co/m4dTySx82k"
"1798","Northern Ireland police have arrested two men, aged 18 and 19 under the Terrorism Act, in connection with the murde… https://t.co/vRr8EsFCHu"
"1799","@NickyRamone @ActionBrexit What gave you the idea that you have the freedom to threaten murder?"
"1800","Anyone who loves animals!
would never leave them behind.

Every state,, should make real proven animal abuse a crim… https://t.co/FdpnmGunW1"
"1801","I swear, if it's a giant mosquito. I'm going to scream bloody murder."
"1802","@cbschicago Blasted rapscallions! *shakes fist* I need my fainting couch, Charles!
But seriously, what's the big de… https://t.co/9pcU01crhS"
"1803","@youlooklikeamom @Goodfoodblimp @zoidberg2020 Also in the historical vein, ""The Devil in the White City"" about Amer… https://t.co/enETHuqlGx"
"1804","Gang members sentenced for 'most brutal murder in recent Atlanta history': https://t.co/DkqZqg65QB https://t.co/o1V89sQ0FD"
"1805","Gang members sentenced for 'most brutal murder in recent Atlanta history': https://t.co/DkqZqg65QB https://t.co/dbqDL4aD9B"
"1806","Two men arrested over murder of journalist Lyra McKee in Northern Ireland https://t.co/NKTsr7Qd4p https://t.co/JuJIVq54bx"
"1807","Two men, aged 18 and 19, arrested in connection with murder of Northern Irish journalist Lyra McKee https://t.co/v7hBM4xKoF"
"1808","@SimmonsJayjay @MirrorBreaking_ You shoot a gun into people and it kills some poor innocent then its murder .....… https://t.co/3OT6bm1GvB"
"1809","Police in Northern Ireland arrest two over fatal shooting of journalist Lyra McKee https://t.co/7ewPvLQVo8"
"1810","A helplessly infatuated man is caught up in his worst nightmare, waking with a hang over and stumbling across a dea… https://t.co/CJbcnqbzVu"
"1811","my girl really just named her baby after herself and the woman she's tried to murder twice 🥰 relationship goals"
"1812","Pennsylvania Man Charged with Wife’s Murder 40 Years Later https://t.co/Pmx4YhRudP"
"1813","#BreakingNews Two teenagers have been arrested by police in connection with the murder of journalist Lyra McKee in… https://t.co/kpj4hgOhN0"
"1814","18 &amp; 19yr olds arrested for the murder of Lyra McKee. 
Kids that escaped the troubles but handed down by generation… https://t.co/EaTha9OnvB"
"1815","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer via @TMZ https://t.co/hnwA2oXz3V"
"1816","BREAKING N.I. NEWS | Lyra McKee murder - P.S.N.I. arrest two teenagers under Terrorism Act. https://t.co/9gOWRU0tP9"
"1817","Two arrested over deadly shooting of journalist in Northern Ireland https://t.co/bJVmu4mzV8 https://t.co/2tbOlKwcJh"
"1818","Nipsey Hussle Surveillance Video Shows Getaway Driver's Ties to Murderer https://t.co/4a04Dfrqez"
"1819","First, it was ""fell"".
Now, it is ""plunged"".

The child was THROWN.
It was attempted MURDER.

The media is purposefu… https://t.co/pRC85eWX3R"
"1820","Two men have been arrested in connection with the shooting dead of journalist Lyra McKee during a riot in Londonder… https://t.co/3IQPTCBX0V"
"1821","Whispering Pines book 8 An investigator &amp; his digital pal try to solve a murder offline Digital Detective  - https://t.co/Bq3lqTPGFv"
"1822","They were arrested under the terrorism act https://t.co/xAvEaoMtcP"
"1823","In THE LAST MAN STANDING, true crime author Alan R. Warren writes in exacting detail about the kidnapping, murder a… https://t.co/HZItFA3Gaa"
"1824","New post: ""Northern Ireland police arrest two over murder of journalist"" https://t.co/r3VS2soyZh"
"1825","It’s wild that they won’t fire or jail police who commit murder. https://t.co/MQgFuubzjV"
"1826","Two men were arrested in connection with the murder of a journalist in Northern Ireland.  

https://t.co/ZhrUSmB4dh"
"1827","Ep49: The Murder of Debra May Helmick &amp; the Reckoning of Serial Killer, Larry Gene Bell #serialkiller… https://t.co/GjdrqGiDD9"
"1828","Breaking News | Lyra McKee murder - P.S.N.I. arrest two teenagers. https://t.co/C65ln2BC2v"
"1829","@GeorgeFreemanMP Behave yerself!! The IRA don’t give a flying fuck about Brexit!! They were trying to murder members of The PSNI. Eejit!!"
"1830","Northern Ireland police arrest two over murder of journalist #NorthernIrelandpolicearresttwoovermurderofjournalist… https://t.co/eSme8TiXQR"
"1831","Northern Ireland police arrest two over murder of journalist https://t.co/ZGmJoC7KoA https://t.co/cmBy7JAJTq"
"1832","@WillHatcher_00 @Steve_Sailer @vaticinaplex No black will ever speak out against black on white trabalist violence.… https://t.co/jABINxEIKH"
"1833","@DLoesch Didn’t he say the gov could just nuke those who wouldn’t give up their guns? He wants to kill/murder Ameri… https://t.co/6g24GSQbJA"
"1834","A man fires indiscriminately in public with the intent to kill or maim and @EireSaoradh says the murder of… https://t.co/xLbxJS26o6"
"1835","@CleoEverest @AprilDRyan And the democrats tell the truth every day. Sweetheart politicians lie, the elite media li… https://t.co/KvfWzjgFG6"
"1836","Some Dems tried to rake me over the coals because of a comment I made about abortion. Abortion, murder is always wr… https://t.co/Nh9XDoLquH"
